station,datetime,cor,auto,weather,temperature,dewpoint,date_time,cloud_layers,visibility_meters,wind_speed_mps,pressure
CWEZ,010000Z,,False,,22.0,15.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWFD,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWFD,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWFF,010000Z,,False,,31.0,9.0,2022-09-01 00:00:00+00:00,[],,14.4,
CWFJ,010000Z,,False,,31.0,6.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWFQ,010000Z,,False,,15.0,12.0,2022-09-01 00:00:00+00:00,[],,8.75,
CWGB,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,14.92,
CWGD,010000Z,,False,,19.0,14.0,2022-09-01 00:00:00+00:00,[],,18.01,
CWGH,010000Z,,False,,21.0,15.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWGL,010000Z,,False,,20.0,13.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWGM,010000Z,,False,,30.0,4.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWGR,010000Z,,False,,22.0,19.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWGT,010000Z,,False,,23.0,14.0,2022-09-01 00:00:00+00:00,[],,1.54,
CWGW,010000Z,,False,,31.0,5.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWGY,010000Z,,False,,34.0,6.0,2022-09-01 00:00:00+00:00,[],,11.32,
CWGZ,010000Z,,False,FEW,,,2022-09-01 00:00:00+00:00,[],24140.0,13.38,
CWGZ,010000Z,,False,FEW,,,2022-09-01 00:00:00+00:00,[],24140.0,13.38,
CWHI,010000Z,,False,,33.0,5.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWHL,010000Z,,False,,13.0,12.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHO,010000Z,,False,,16.0,14.0,2022-09-01 00:00:00+00:00,[],,,
CWHP,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,7.2,
CWHP,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,7.2,
CWHP,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,7.2,
CWHP,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,7.2,
CWHQ,010000Z,,False,,15.0,14.0,2022-09-01 00:00:00+00:00,[],,6.17,
CWHT,010000Z,,False,,16.0,3.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWHV,010000Z,,False,,15.0,11.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWIG,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,12.35,
CWII,010000Z,,False,,25.0,18.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWIJ,010000Z,,False,,7.0,5.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWIK,010000Z,,False,,30.0,12.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWIK,010000Z,,False,,30.0,12.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWIK,010000Z,,False,,30.0,12.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWIK,010000Z,,False,,30.0,12.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWIL,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWIL,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWIP,010000Z,,False,,15.0,15.0,2022-09-01 00:00:00+00:00,[],,4.63,
CWIS,010000Z,,False,,11.0,10.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWIT,010000Z,,False,,17.0,13.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWIW,010000Z,,False,,33.0,10.0,2022-09-01 00:00:00+00:00,[],,5.66,
CWIX,010000Z,,False,,15.0,14.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWIZ,010000Z,,False,,17.0,13.0,2022-09-01 00:00:00+00:00,[],,10.29,
CWJB,010000Z,,False,,17.0,12.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWJC,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,7.2,
CWJD,010000Z,,False,,18.0,13.0,2022-09-01 00:00:00+00:00,[],,3.6,
CWJH,010000Z,,False,,22.0,16.0,2022-09-01 00:00:00+00:00,[],,0.0,
CWJI,010000Z,,False,,35.0,2.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWJO,010000Z,,False,,14.0,13.0,2022-09-01 00:00:00+00:00,[],,18.01,
CWJR,010000Z,,False,,28.0,15.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWJT,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,14.92,
CWJU,010000Z,,False,,15.0,13.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWJV,010000Z,,False,,29.0,14.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWJW,010000Z,,False,,30.0,5.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWJX,010000Z,,False,,35.0,1.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWKD,010000Z,,False,,14.0,13.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWKG,010000Z,,False,,21.0,21.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWKH,010000Z,,False,,27.0,13.0,2022-09-01 00:00:00+00:00,[],,,
CWKK,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,16.46,
CWKK,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,16.46,
CWKK,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,16.46,
CWKM,010000Z,,False,SM ,9.0,8.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,2.06,1000.68
CWKM,010000Z,,False,SM ,9.0,8.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,2.06,1000.68
CWKO,010000Z,,False,,33.0,2.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWKO,010000Z,,False,,33.0,2.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWKO,010000Z,,False,,33.0,2.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWKP,010000Z,,False,SM ,10.0,10.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 200, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 8000, 'cumulonimbus': 0}]",,1.54,1005.42
CWKP,010019Z,,False,SM ,10.0,9.0,2022-09-01 00:19:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 1900, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 8000, 'cumulonimbus': 0}]",,5.66,1005.42
CWKP,010035Z,,False,SM ,10.0,10.0,2022-09-01 00:35:00+00:00,"[{'sky_cover': 3, 'altitude_ft': 1900, 'cumulonimbus': 0}, {'sky_cover': 3, 'altitude_ft': 2400, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 8000, 'cumulonimbus': 0}]",,5.66,1005.42
CWKX,010000Z,,False,,10.0,8.0,2022-09-01 00:00:00+00:00,[],,10.29,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLB,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWLC,010000Z,,False,,14.0,12.0,2022-09-01 00:00:00+00:00,[],,10.29,
CWLE,010000Z,,False,,34.0,2.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWLI,010000Z,,False,SM ,16.0,10.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,3.6,1003.39
CWLI,010000Z,,False,SM ,16.0,10.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,3.6,1003.39
CWLM,010000Z,,False,,15.0,12.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWLP,010000Z,,False,,13.0,12.0,2022-09-01 00:00:00+00:00,[],,14.4,
CWLS,010000Z,,False,,17.0,12.0,2022-09-01 00:00:00+00:00,[],,16.46,
CWLS,010000Z,,False,,17.0,12.0,2022-09-01 00:00:00+00:00,[],,16.46,
CWLS,010000Z,,False,,17.0,12.0,2022-09-01 00:00:00+00:00,[],,16.46,
CWLX,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWLX,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWLY,010000Z,,False,SCT,,,2022-09-01 00:00:00+00:00,[],14484.0,9.77,
CWLY,010000Z,,False,SCT,,,2022-09-01 00:00:00+00:00,[],14484.0,9.77,
CWME,010000Z,,False,,24.0,16.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWMJ,010000Z,,False,,12.0,12.0,2022-09-01 00:00:00+00:00,[],,11.32,
CWMM,010000Z,,False,,29.0,15.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWMQ,010000Z,,False,,34.0,4.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWMT,010000Z,,False,,15.0,10.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWMT,010000Z,,False,,15.0,10.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWMZ,010000Z,,False,,19.0,11.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWNC,010000Z,,False,,21.0,14.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWND,010000Z,,False,,17.0,10.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWNE,010000Z,,False,,20.0,19.0,2022-09-01 00:00:00+00:00,[],,5.66,
CWNH,010000Z,,False,,18.0,13.0,2022-09-01 00:00:00+00:00,[],,10.29,
CWNK,010000Z,,False,,30.0,16.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWNM,010000Z,,False,,29.0,13.0,2022-09-01 00:00:00+00:00,[],,2.06,
CWNP,010000Z,,False,,26.0,15.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWNQ,010000Z,,False,,19.0,14.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWNZ,010000Z,,False,,9.0,6.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWOB,010000Z,,False,SM ,3.0,3.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 200, 'cumulonimbus': 0}]",,6.69,1011.51
CWOB,010000Z,,False,SM ,3.0,3.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 200, 'cumulonimbus': 0}]",,6.69,1011.51
CWOC,010000Z,,False,,18.0,17.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWOD,010000Z,,False,,13.0,12.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWOE,010000Z,,False,,34.0,4.0,2022-09-01 00:00:00+00:00,[],,15.95,
CWOY,010000Z,,False,,31.0,10.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWOY,010000Z,,False,,31.0,10.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWOY,010000Z,,False,,31.0,10.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWPC,010000Z,,False,,24.0,18.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWPC,010000Z,,False,,24.0,18.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWPC,010000Z,,False,,24.0,18.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWPD,010000Z,,False,,10.0,9.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWPE,010000Z,,False,,16.0,16.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWPF,312345Z,,False,,16.0,12.0,2022-08-30 23:45:00+00:00,[],,7.72,
CWPF,010000Z,,False,,15.0,12.0,2022-09-01 00:00:00+00:00,[],,8.75,
CWPF,010015Z,,False,,14.0,12.0,2022-09-01 00:15:00+00:00,[],,8.75,
CWPF,010030Z,,False,,14.0,12.0,2022-09-01 00:30:00+00:00,[],,9.26,
CWPK,010000Z,,False,,13.0,12.0,2022-09-01 00:00:00+00:00,[],,17.49,
CWPO,010000Z,,False,,28.0,17.0,2022-09-01 00:00:00+00:00,[],,14.92,
CWPR,010000Z,,False,,25.0,14.0,2022-09-01 00:00:00+00:00,[],,14.92,
CWPS,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,,
CWPX,010000Z,,False,SM ,,,2022-09-01 00:00:00+00:00,[],,6.69,
CWPZ,010000Z,,False,,23.0,8.0,2022-09-01 00:00:00+00:00,[],,13.89,
CWQH,010000Z,,False,,16.0,13.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWQK,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,11.83,
CWQO,010000Z,,False,,15.0,15.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWQP,010000Z,,False,,22.0,16.0,2022-09-01 00:00:00+00:00,[],,14.4,
CWQR,010000Z,,False,,14.0,14.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWQS,010000Z,,False,,15.0,14.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWQV,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,14.92,
CWRA,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,0.0,
CWRH,010000Z,,False,SM ,,,2022-09-01 00:00:00+00:00,[],,5.66,
CWRH,010000Z,,False,SM ,,,2022-09-01 00:00:00+00:00,[],,5.66,
CWRJ,010000Z,,False,,35.0,4.0,2022-09-01 00:00:00+00:00,[],,8.75,
CWRK,010000Z,,False,,17.0,9.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRN,010000Z,,False,,22.0,22.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWRO,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,15.43,
CWRT,010000Z,,False,,29.0,4.0,2022-09-01 00:00:00+00:00,[],,,
CWRU,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,17.49,
CWRU,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,17.49,
CWRY,010000Z,,False,,33.0,2.0,2022-09-01 00:00:00+00:00,[],,14.92,
CWRZ,010000Z,,False,,18.0,17.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWSA,010000Z,,False,FEW,,,2022-09-01 00:00:00+00:00,[],14484.0,7.2,
CWSA,010000Z,,False,FEW,,,2022-09-01 00:00:00+00:00,[],14484.0,7.2,
CWSA,010024Z,,False,SCT,,,2022-09-01 00:24:00+00:00,[],14484.0,7.2,
CWSA,010024Z,,False,SCT,,,2022-09-01 00:24:00+00:00,[],14484.0,7.2,
CWSA,010033Z,,False,SCT,,,2022-09-01 00:33:00+00:00,[],14484.0,7.2,
CWSA,010033Z,,False,SCT,,,2022-09-01 00:33:00+00:00,[],14484.0,7.2,
CWSD,010000Z,,False,,20.0,20.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWSF,010000Z,,False,,19.0,16.0,2022-09-01 00:00:00+00:00,[],,8.75,
CWSG,010000Z,,False,,16.0,16.0,2022-09-01 00:00:00+00:00,[],,10.8,
CWSK,010000Z,,False,,31.0,13.0,2022-09-01 00:00:00+00:00,[],,8.23,
CWSL,010000Z,,False,,28.0,18.0,2022-09-01 00:00:00+00:00,[],,13.89,
CWSP,010000Z,,False,,18.0,14.0,2022-09-01 00:00:00+00:00,[],,15.43,
CWSR,010000Z,,False,,28.0,13.0,2022-09-01 00:00:00+00:00,[],,1.03,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWSS,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWST,010000Z,,False,,18.0,12.0,2022-09-01 00:00:00+00:00,[],,11.32,
CWSW,010000Z,,False,SCT,,,2022-09-01 00:00:00+00:00,[],32186.0,9.26,
CWSW,010000Z,,False,SCT,,,2022-09-01 00:00:00+00:00,[],32186.0,9.26,
CWTA,010000Z,,False,,19.0,12.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWTG,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,11.83,
CWTN,010000Z,,False,,14.0,13.0,2022-09-01 00:00:00+00:00,[],,14.4,
CWTT,010000Z,,False,,17.0,11.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWTY,010000Z,,False,,21.0,15.0,2022-09-01 00:00:00+00:00,[],,10.29,
CWUS,010000Z,,False,,26.0,12.0,2022-09-01 00:00:00+00:00,[],,9.26,
CWUW,010000Z,,False,SM ,4.0,1.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 14000, 'cumulonimbus': 0}]",,4.63,1013.21
CWUW,010000Z,,False,SM ,4.0,1.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 1, 'altitude_ft': 14000, 'cumulonimbus': 0}]",,4.63,1013.21
CWUX,010000Z,,False,,15.0,14.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWVF,010000Z,,False,,22.0,19.0,2022-09-01 00:00:00+00:00,[],,7.72,
CWVH,010000Z,,False,SM ,18.0,5.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,10.29,1002.37
CWVH,010000Z,,False,SM ,18.0,5.0,2022-09-01 00:00:00+00:00,"[{'sky_cover': 0, 'altitude_ft': None, 'cumulonimbus': 0}]",,10.29,1002.37
CWVI,010000Z,,False,,30.0,11.0,2022-09-01 00:00:00+00:00,[],,3.6,
CWVN,010000Z,,False,,35.0,-0.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWVP,010000Z,,False,,30.0,3.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWVQ,010000Z,,False,,19.0,12.0,2022-09-01 00:00:00+00:00,[],,13.38,
CWVT,010000Z,,False,,26.0,12.0,2022-09-01 00:00:00+00:00,[],,16.98,
CWVU,010000Z,,False,,18.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWWA,010000Z,,False,,29.0,14.0,2022-09-01 00:00:00+00:00,[],,0.0,
CWWB,010000Z,,False,,25.0,14.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWWE,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,10.29,
CWWF,010000Z,,False,,33.0,8.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWWK,010000Z,,False,,24.0,17.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWWL,010000Z,,False,,15.0,14.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWWS,010000Z,,False,,20.0,14.0,2022-09-01 00:00:00+00:00,[],,5.66,
CWWZ,010000Z,,False,,24.0,16.0,2022-09-01 00:00:00+00:00,[],,12.35,
CWXA,010000Z,,False,,30.0,1.0,2022-09-01 00:00:00+00:00,[],,0.0,
CWXC,010000Z,,False,,14.0,13.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXI,010000Z,,False,,19.0,18.0,2022-09-01 00:00:00+00:00,[],,9.77,
CWXL,010000Z,,False,,32.0,10.0,2022-09-01 00:00:00+00:00,[],,16.46,
CWXR,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWXR,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,,
CWYJ,010000Z,,False,,23.0,14.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWYL,010000Z,,False,,,,2022-09-01 00:00:00+00:00,[],,13.38,
CWYY,010000Z,,False,,29.0,15.0,2022-09-01 00:00:00+00:00,[],,3.6,
CWZA,010000Z,,False,,30.0,17.0,2022-09-01 00:00:00+00:00,[],,11.83,
CWZG,010000Z,,False,,27.0,5.0,2022-09-01 00:00:00+00:00,[],,11.32,
CWZL,010000Z,,False,,18.0,15.0,2022-09-01 00:00:00+00:00,[],,0.51,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZN,010000Z,,False,,19.0,19.0,2022-09-01 00:00:00+00:00,[],,6.69,
CWZO,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,8.75,
CWZQ,010000Z,,False,,23.0,20.0,2022-09-01 00:00:00+00:00,[],,7.2,
CWZV,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,,
CWZV,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,,
CWZW,010000Z,,False,,16.0,2.0,2022-09-01 00:00:00+00:00,[],,12.86,
CWZZ,010000Z,,False,SM ,,,2022-09-01 00:00:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 200, 'cumulonimbus': 0}]",,10.29,
CWZZ,010000Z,,False,SM ,,,2022-09-01 00:00:00+00:00,"[{'sky_cover': 8, 'altitude_ft': 200, 'cumulonimbus': 0}]",,10.29,
CXAF,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,7.72,
CXAG,010000Z,,False,,29.0,10.0,2022-09-01 00:00:00+00:00,[],,8.75,
CXAJ,010000Z,,False,,28.0,11.0,2022-09-01 00:00:00+00:00,[],,9.77,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,16.46,
CXAT,010000Z,,False,,3.0,-0.0,2022-09-01 00:00:00+00:00,[],,15.95,
CXBA,010000Z,,False,,32.0,9.0,2022-09-01 00:00:00+00:00,[],,10.29,
CXBI,010000Z,,False,,18.0,11.0,2022-09-01 00:00:00+00:00,[],,14.92,
CXBI,010000Z,,False,,18.0,11.0,2022-09-01 00:00:00+00:00,[],,14.92,
CXBI,010000Z,,False,,18.0,11.0,2022-09-01 00:00:00+00:00,[],,14.92,
CXBK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,3.6,
CXBK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,3.6,
CXBK,010000Z,,False,,32.0,13.0,2022-09-01 00:00:00+00:00,[],,3.6,
CXBO,010000Z,,False,,18.0,12.0,2022-09-01 00:00:00+00:00,[],,13.89,
CXBR,010000Z,,False,RMK ,,,2022-09-01 00:00:00+00:00,[],,13.38,
CXBW,010000Z,,False,,33.0,9.0,2022-09-01 00:00:00+00:00,[],,13.89,
CXCA,010000Z,,False,,18.0,6.0,2022-09-01 00:00:00+00:00,[],,17.49,
CXCD,010000Z,,False,,26.0,0.0,2022-09-01 00:00:00+00:00,[],,10.8,
CXCK,010000Z,,False,,19.0,6.0,2022-09-01 00:00:00+00:00,[],,6.17,
CXCP,010000Z,,False,,33.0,6.0,2022-09-01 00:00:00+00:00,[],,11.32,
CXCS,010000Z,,False,,33.0,8.0,2022-09-01 00:00:00+00:00,[],,11.32,
CXDB,010000Z,,False,,31.0,6.0,2022-09-01 00:00:00+00:00,[],,13.89,
CXDB,010000Z,,False,,31.0,6.0,2022-09-01 00:00:00+00:00,[],,13.89,
CXDB,010000Z,,False,,31.0,6.0,2022-09-01 00:00:00+00:00,[],,13.89,
